#group,FALSE,FALSE,FALSE,FALSE
#datatype,string,dateTime:RFC3339,string,long
#default,,,,
,host,time,topic,value
,LAPTOP-8866L08J,2024-04-28T15:18:37.550060705Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:45.1330787Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:45.138374596Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:46.228792497Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:46.235662028Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:47.299713776Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:47.304715682Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:48.389102368Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:48.397079493Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:49.463770054Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:49.468752699Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:50.54899507Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:50.554625702Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:57.073449616Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:57.079546744Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:58.187439455Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:58.187474818Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:59.25338817Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:18:59.258954124Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:00.346883975Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:00.347113787Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:07.900917126Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:07.904225145Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:08.980065736Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:08.982777768Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:10.061087762Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:10.062738568Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:11.145330812Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:11.146867872Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:12.231674589Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:12.237267338Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:18.74785204Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:18.750918381Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:19.839098336Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:19.839099068Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:27.535180162Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:27.535653671Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:28.515509256Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:28.515509266Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:29.620577429Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:29.620618767Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:30.669513033Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:30.669563344Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:31.7542875Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:31.758507232Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:32.841850976Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:32.850661545Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:34.011323173Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:34.01140321Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:40.428544149Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:40.447191854Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:48.020734886Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:49.098605156Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:50.236538381Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:51.417042626Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:52.369635712Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:53.456470702Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:54.571189037Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:55.619703824Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:19:58.405667951Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:04.290862692Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:05.352054689Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:06.44130711Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:07.531945305Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:08.701145266Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:09.692119335Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:10.775205764Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:17.529967335Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:23.825776358Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:24.905184286Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:33.296669349Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:38.971779426Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:40.054988526Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:41.142840044Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:42.129410229Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:42.225283071Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:42.229800934Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:48.710811729Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:48.716342782Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:49.801073888Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:49.801073903Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:50.916411317Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:50.921480983Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:51.972091329Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:51.976145701Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:53.054197233Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:53.056517851Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:54.13437373Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:54.148021374Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:20:55.221590094Z,LoRa/ab/cm,30
,LAPTOP-8866L08J,2024-04-28T15:20:55.235351789Z,LoRa/ab/cm,30
,LAPTOP-8866L08J,2024-04-28T15:20:56.318889293Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:20:56.318908474Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:20:57.431465582Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:20:57.436523662Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:03.885251095Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:03.891695167Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:04.995349441Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:04.995360592Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:12.536955999Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:12.54161475Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:13.632721766Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:13.637425491Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:14.701875349Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:14.706957448Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:15.801312027Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:15.801328137Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:16.862981598Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:16.863035561Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:17.947329976Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:17.951565468Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:19.023450348Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:19.028995153Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:20.105946944Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:20.131381937Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:21.185062136Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:21.197136575Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:22.271083519Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:22.271087932Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:23.361775802Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:23.374548945Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:24.492156788Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:24.496727746Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:25.513360869Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:25.517901445Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:26.611262423Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:26.617612045Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:27.696736833Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:27.696846686Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:28.78156533Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:28.787864628Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:29.846813621Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:29.858048614Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:30.932306133Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:30.932306158Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:32.02781509Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:32.031832458Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:33.107075207Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:33.112090546Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:34.178167226Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:34.17833275Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:35.26157914Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:35.267747098Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:41.756555271Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:41.756730719Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:42.840365949Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:42.846465121Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:43.933011281Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:43.935830126Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:45.054011788Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:45.055450381Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:46.077817778Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:46.077819864Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:47.155867019Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:47.160144055Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:48.2427965Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:48.252742165Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:49.314895059Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:49.319953248Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:50.412292193Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:50.41232748Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:51.492460315Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:51.503560712Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:52.590453201Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:52.595966229Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:53.651097933Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:53.655488199Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:54.736243731Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:54.744356454Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:55.825149305Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:55.831269978Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:56.91642395Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:21:56.922575186Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:03.397176144Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:03.397940816Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:04.932200316Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:04.932606502Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:12.184136026Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:12.203900496Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:42.344243433Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:42.349667973Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:43.424592634Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:43.42933789Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:44.534411228Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:44.534411253Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:45.591946364Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:45.5919489Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:46.677724074Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:46.677782315Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:47.748428916Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:47.754352596Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:48.838218424Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:48.838357297Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:49.918042837Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:49.918042857Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:51.002342213Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:51.004505443Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:52.078224249Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:52.078280811Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:53.176191828Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:53.18164595Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:54.274229765Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:54.280390971Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:55.404099815Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:55.410361986Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:56.484756582Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:56.484756593Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:57.573540603Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:57.573540614Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:58.574493056Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:58.574493982Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:59.654083757Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:22:59.654083768Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:00.736972339Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:00.740285082Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:01.808493519Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:01.814281957Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:02.919062482Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:02.931422679Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:03.990761802Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:03.990780813Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:05.167302973Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:05.1731929Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:11.577088035Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:11.57883509Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:12.686150698Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:12.691192987Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:13.889123469Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:13.895733758Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:14.887342327Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:14.896956081Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:15.901824552Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:15.907752183Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:16.980645937Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:16.981419617Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:18.055811185Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:18.056379674Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:19.133766746Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:19.142751706Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:20.257256644Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:20.260485588Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:21.335957931Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:21.33762548Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:22.622996693Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:22.625931314Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:23.71290348Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:23.716737835Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:24.596952901Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:24.599453982Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:25.748127078Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:25.757325849Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:26.864612924Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:26.864612949Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:28.154372582Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:28.154376314Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:35.381788308Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:35.385976676Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:36.490451228Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:36.490451247Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:37.526715174Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:38.701263716Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:38.703711326Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:45.104196012Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:45.104200425Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:46.303931091Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:46.303933249Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:47.298565411Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:47.298565446Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:48.367379777Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:48.372260749Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:49.435562884Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:49.435562904Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:50.590744097Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:50.591206415Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:57.121164758Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:57.125495071Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:58.136488545Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:58.138824267Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:59.280000562Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:23:59.280623746Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:00.285622408Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:00.291610529Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:01.474079344Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:01.479546636Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:02.587458169Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:02.587458264Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:03.619145589Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:03.622819022Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:04.763846357Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:04.767269309Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:05.910820891Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:05.910820921Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:22.033278058Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:22.043556875Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:34.88976362Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:34.895108925Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:35.965747766Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:35.971351441Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:37.045019251Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:37.053154978Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:38.119283761Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:38.133174123Z,LoRa/ab/cm,29
,LAPTOP-8866L08J,2024-04-28T15:24:39.318121397Z,LoRa/ab/cm,29
